result_key,result_label,analysis_scope,scenario_id,scenario_type,requested_n_species,n_species_full_scope,n_species_condition_scope,metric,estimate,statistic,df,R2,p_value,significant,direction,n_units,details,stars
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,-0.9949772626830148,-2.099821331210914,39.05831801697994,NA,0.042254248847044616,TRUE,negative,44,BH p=0.366,*
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,-0.9949772626830148,-2.099821331210914,39.05831801697994,NA,0.042254248847044616,TRUE,negative,44,BH p=0.401,*
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,-0.9949772626830148,-2.099821331210914,39.05831801697994,NA,0.042254248847044616,TRUE,negative,44,BH p=0.528,*
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,-0.9949772626830148,-2.099821331210914,39.05831801697994,NA,0.042254248847044616,TRUE,negative,44,BH p=0.500,*
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,-0.9949772626830148,-2.099821331210914,39.05831801697994,NA,0.042254248847044616,TRUE,negative,44,BH p=0.449,*
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,-0.9949772626830148,-2.099821331210914,39.05831801697994,NA,0.042254248847044616,TRUE,negative,44,BH p=0.507,*
species_condition_Alpheus.diadema,Alpheus diadema abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,-0.9949772626830148,-2.099821331210914,39.05831801697994,NA,0.042254248847044616,TRUE,negative,44,BH p=0.401,*
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.328,.
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.409,.
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.468,.
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.448,.
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.470,.
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.529,.
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.570,.
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.623,.
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.611,.
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.690,.
species_condition_Calcinus.latens,Calcinus latens abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,0.453427200510809,1.803804742686922,41.82174883157117,NA,0.07846820668005616,FALSE,positive,44,BH p=0.529,.
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,1.422151275487304,3.60738488043929,40.08555259594345,NA,8.479723820138816e-4,TRUE,positive,44,BH p=0.022,***
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,1.422151275487304,3.60738488043929,40.08555259594345,NA,8.479723820138816e-4,TRUE,positive,44,BH p=0.021,***
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,1.422151275487304,3.60738488043929,40.08555259594345,NA,8.479723820138816e-4,TRUE,positive,44,BH p=0.025,***
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,1.422151275487304,3.60738488043929,40.08555259594345,NA,8.479723820138816e-4,TRUE,positive,44,BH p=0.032,***
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,1.422151275487304,3.60738488043929,40.08555259594345,NA,8.479723820138816e-4,TRUE,positive,44,BH p=0.042,***
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,1.422151275487304,3.60738488043929,40.08555259594345,NA,8.479723820138816e-4,TRUE,positive,44,BH p=0.031,***
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,1.422151275487304,3.60738488043929,40.08555259594345,NA,8.479723820138816e-4,TRUE,positive,44,BH p=0.037,***
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,1.422151275487304,3.60738488043929,40.08555259594345,NA,8.479723820138816e-4,TRUE,positive,44,BH p=0.042,***
species_condition_Caracanthus.maculatus,Caracanthus maculatus abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,1.422151275487304,3.60738488043929,40.08555259594345,NA,8.479723820138816e-4,TRUE,positive,44,BH p=0.032,***
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.701,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.674,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.453,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.544,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.605,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.648,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.726,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.766,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.864,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.888,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.881,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.941,NS
species_condition_Dascyllus.aruanus,Dascyllus aruanus abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,0.194296000323678,0.920882121005585,41.49975994829741,NA,0.3624344603920221,FALSE,positive,44,BH p=0.766,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.627,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.466,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.409,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.468,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.448,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.470,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.529,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.570,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.636,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.627,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.708,NS
species_condition_Dascyllus.flavicaudus,Dascyllus flavicaudus abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,0.3205959637563025,1.5752253442780673,30.957683369207718,NA,0.12536996046120258,FALSE,positive,44,BH p=0.529,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.479,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.246,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.328,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.409,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.468,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.455,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.491,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.560,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.614,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.697,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.659,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.744,NS
species_condition_Harpiliopsis.spinigera,Harpiliopsis spinigera abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,0.4545990052723649,1.477839118257219,39.7894029252458,NA,0.14732350735077587,FALSE,positive,44,BH p=0.560,NS
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,top_015_by_abundance,ranked_top_N,15,15,15,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,top_020_by_abundance,ranked_top_N,20,20,20,sqrt abundance LMM,-0.9168362992040319,-2.589615015872073,38.54195911991352,NA,0.013487619502702334,TRUE,negative,44,BH p=0.270,*
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,top_025_by_abundance,ranked_top_N,25,25,25,sqrt abundance LMM,-0.9168362992040319,-2.589615015872073,38.54195911991352,NA,0.013487619502702334,TRUE,negative,44,BH p=0.169,*
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,top_030_by_abundance,ranked_top_N,30,30,30,sqrt abundance LMM,-0.9168362992040319,-2.589615015872073,38.54195911991352,NA,0.013487619502702334,TRUE,negative,44,BH p=0.202,*
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,top_038_by_abundance,ranked_top_N,38,38,38,sqrt abundance LMM,-0.9168362992040319,-2.589615015872073,38.54195911991352,NA,0.013487619502702334,TRUE,negative,44,BH p=0.256,*
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,top_050_by_abundance,ranked_top_N,50,50,50,sqrt abundance LMM,-0.9168362992040319,-2.589615015872073,38.54195911991352,NA,0.013487619502702334,TRUE,negative,44,BH p=0.337,*
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,top_075_by_abundance,ranked_top_N,75,75,71,sqrt abundance LMM,-0.9168362992040319,-2.589615015872073,38.54195911991352,NA,0.013487619502702334,TRUE,negative,44,BH p=0.239,*
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,top_100_by_abundance,ranked_top_N,100,100,85,sqrt abundance LMM,-0.9168362992040319,-2.589615015872073,38.54195911991352,NA,0.013487619502702334,TRUE,negative,44,BH p=0.191,*
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,all_observed_species,reference_full,118,118,96,sqrt abundance LMM,-0.9168362992040319,-2.589615015872073,38.54195911991352,NA,0.013487619502702334,TRUE,negative,44,BH p=0.216,*
species_condition_Luniella.pugil,Luniella pugil abundance predicts coral condition,condition-subset per-species LMMs,main_38_10x10_corrected,reference_main,38,38,38,sqrt abundance LMM,-0.9168362992040319,-2.589615015872073,38.54195911991352,NA,0.013487619502702334,TRUE,negative,44,BH p=0.256,*
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,damselfish_only,functional_subset,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,obligate_plus_damselfish,functional_subset,27,27,26,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,top_005_by_abundance,ranked_top_N,5,5,5,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
species_condition_Mitrella.moleculina,Mitrella moleculina abundance predicts coral condition,condition-subset per-species LMMs,top_010_by_abundance,ranked_top_N,10,10,10,sqrt abundance LMM,NA,NA,NA,NA,NA,NA,not included,0,species not in this inclusion set,NA
