species_clean,metric,n,r,p_value,transform,species_original,norm_name,class,family_lc,genus_lc,genus_from_name_lc,species_label,Effect,p_BH
Dascyllus_flavicaudus,zoox_cells_cm2,44,-0.009012378398282181,0.9536996618199809,sqrt,Dascyllus flavicaudus,dascyllus flavicaudus,Actinopterygii,NA,NA,dascyllus,italic(Dascyllus flavicaudus),Negative,0.9834426628709246
Diala_albugo,afdw_mg_cm2,44,0.050454792389143646,0.7449906425160635,sqrt,Diala albugo,diala albugo,Gastropoda,NA,NA,diala,italic(Diala albugo),Positive,0.9262631721598403
Diala_albugo,carb_mg_cm2,44,-0.18401739937606776,0.23179915559943737,sqrt,Diala albugo,diala albugo,Gastropoda,NA,NA,diala,italic(Diala albugo),Negative,0.7212542870076909
Diala_albugo,growth_vol_b,44,-0.15165224347042602,0.3257617491890613,sqrt,Diala albugo,diala albugo,Gastropoda,NA,NA,diala,italic(Diala albugo),Negative,0.8364153019719142
Diala_albugo,protein_mg_cm2,44,-0.2589889476800438,0.08958658133101938,sqrt,Diala albugo,diala albugo,Gastropoda,NA,NA,diala,italic(Diala albugo),Negative,0.6277035606128682
Diala_albugo,zoox_cells_cm2,44,0.10262749550331769,0.5073883312823462,sqrt,Diala albugo,diala albugo,Gastropoda,NA,NA,diala,italic(Diala albugo),Positive,0.9027816480652318
Diala_semistriata,afdw_mg_cm2,44,-0.04283654673146976,0.7824772999071452,sqrt,Diala semistriata,diala semistriata,Gastropoda,NA,NA,diala,italic(Diala semistriata),Negative,0.9262631721598403
Diala_semistriata,carb_mg_cm2,44,-0.10238231400183721,0.5084086123314726,sqrt,Diala semistriata,diala semistriata,Gastropoda,NA,NA,diala,italic(Diala semistriata),Negative,0.9027816480652318
Diala_semistriata,growth_vol_b,44,0.01804086307271128,0.9074672305562355,sqrt,Diala semistriata,diala semistriata,Gastropoda,NA,NA,diala,italic(Diala semistriata),Positive,0.9754973211444328
Diala_semistriata,protein_mg_cm2,44,-0.130383204165282,0.3989064775064659,sqrt,Diala semistriata,diala semistriata,Gastropoda,NA,NA,diala,italic(Diala semistriata),Negative,0.8613491303578161
Diala_semistriata,zoox_cells_cm2,44,0.03550667870029312,0.8190116469623852,sqrt,Diala semistriata,diala semistriata,Gastropoda,NA,NA,diala,italic(Diala semistriata),Positive,0.9262631721598403
Fennera_chacei,afdw_mg_cm2,44,0.21628979637458567,0.1584934266882992,sqrt,Fennera chacei,fennera chacei,Malacostraca,NA,NA,fennera,italic(Fennera chacei),Positive,0.7056641937021072
Fennera_chacei,carb_mg_cm2,44,0.3425265407099404,0.022846702625429163,sqrt,Fennera chacei,fennera chacei,Malacostraca,NA,NA,fennera,italic(Fennera chacei),Positive,0.36151808252358564
Fennera_chacei,growth_vol_b,44,0.16334695268747007,0.289388239884714,sqrt,Fennera chacei,fennera chacei,Malacostraca,NA,NA,fennera,italic(Fennera chacei),Positive,0.7917435370437834
Fennera_chacei,protein_mg_cm2,44,0.34530525320190414,0.021694625455245812,sqrt,Fennera chacei,fennera chacei,Malacostraca,NA,NA,fennera,italic(Fennera chacei),Positive,0.36151808252358564
Fennera_chacei,zoox_cells_cm2,44,0.15661852925074235,0.3099797335200454,sqrt,Fennera chacei,fennera chacei,Malacostraca,NA,NA,fennera,italic(Fennera chacei),Positive,0.8295232305466003
Galathea_mauritiana,afdw_mg_cm2,44,-0.08468555700650719,0.5846863629776988,sqrt,Galathea mauritiana,galathea mauritiana,Malacostraca,NA,NA,galathea,italic(Galathea mauritiana),Negative,0.9091931712193357
Galathea_mauritiana,carb_mg_cm2,44,-0.07544454785597669,0.6264494832219267,sqrt,Galathea mauritiana,galathea mauritiana,Malacostraca,NA,NA,galathea,italic(Galathea mauritiana),Negative,0.9091931712193357
Galathea_mauritiana,growth_vol_b,44,0.03043429593631913,0.8445226099080891,sqrt,Galathea mauritiana,galathea mauritiana,Malacostraca,NA,NA,galathea,italic(Galathea mauritiana),Positive,0.9329028830380054
Galathea_mauritiana,protein_mg_cm2,44,0.004905701312392906,0.9747877681102342,sqrt,Galathea mauritiana,galathea mauritiana,Malacostraca,NA,NA,galathea,italic(Galathea mauritiana),Positive,0.9834426628709246
Galathea_mauritiana,zoox_cells_cm2,44,-0.13826131287610777,0.37077178777270414,sqrt,Galathea mauritiana,galathea mauritiana,Malacostraca,NA,NA,galathea,italic(Galathea mauritiana),Negative,0.8613491303578161
Galeropsis_monodonta,afdw_mg_cm2,44,-0.07771328944668007,0.6160819575922822,sqrt,Galeropsis monodonta,galeropsis monodonta,Gastropoda,NA,NA,galeropsis,italic(Galeropsis monodonta),Negative,0.9091931712193357
Galeropsis_monodonta,carb_mg_cm2,44,-0.24643183481579725,0.10683924518845565,sqrt,Galeropsis monodonta,galeropsis monodonta,Gastropoda,NA,NA,galeropsis,italic(Galeropsis monodonta),Negative,0.6774923334293976
Galeropsis_monodonta,growth_vol_b,44,-0.06249204463004893,0.6869584344438029,sqrt,Galeropsis monodonta,galeropsis monodonta,Gastropoda,NA,NA,galeropsis,italic(Galeropsis monodonta),Negative,0.9262631721598403
Galeropsis_monodonta,protein_mg_cm2,44,-0.22753518187969676,0.13743536688019803,sqrt,Galeropsis monodonta,galeropsis monodonta,Gastropoda,NA,NA,galeropsis,italic(Galeropsis monodonta),Negative,0.6970104741008114
Galeropsis_monodonta,zoox_cells_cm2,44,0.21141891300769125,0.1683107760708661,sqrt,Galeropsis monodonta,galeropsis monodonta,Gastropoda,NA,NA,galeropsis,italic(Galeropsis monodonta),Positive,0.7056641937021072
Halichoeres_trimaculatus,afdw_mg_cm2,44,0.16511236040903063,0.28413608772988724,sqrt,Halichoeres trimaculatus,halichoeres trimaculatus,Teleostei,NA,NA,halichoeres,italic(Halichoeres trimaculatus),Positive,0.7917435370437834
Halichoeres_trimaculatus,carb_mg_cm2,44,0.13406889266386546,0.38559303747020046,sqrt,Halichoeres trimaculatus,halichoeres trimaculatus,Teleostei,NA,NA,halichoeres,italic(Halichoeres trimaculatus),Positive,0.8613491303578161
Halichoeres_trimaculatus,growth_vol_b,44,0.05322399850266662,0.7315023510954597,sqrt,Halichoeres trimaculatus,halichoeres trimaculatus,Teleostei,NA,NA,halichoeres,italic(Halichoeres trimaculatus),Positive,0.9262631721598403
Halichoeres_trimaculatus,protein_mg_cm2,44,0.0915342417694505,0.5545654418715085,sqrt,Halichoeres trimaculatus,halichoeres trimaculatus,Teleostei,NA,NA,halichoeres,italic(Halichoeres trimaculatus),Positive,0.9091931712193357
Halichoeres_trimaculatus,zoox_cells_cm2,44,0.23555830192991634,0.12373453260465271,sqrt,Halichoeres trimaculatus,halichoeres trimaculatus,Teleostei,NA,NA,halichoeres,italic(Halichoeres trimaculatus),Positive,0.691457682202471
Hargeria_rapax,afdw_mg_cm2,44,-0.03656720218233749,0.813700210126536,sqrt,Hargeria rapax,hargeria rapax,Malacostraca,NA,NA,hargeria,italic(Hargeria rapax),Negative,0.9262631721598403
Hargeria_rapax,carb_mg_cm2,44,-0.33742840746485103,0.02509368939250191,sqrt,Hargeria rapax,hargeria rapax,Malacostraca,NA,NA,hargeria,italic(Hargeria rapax),Negative,0.36151808252358564
Hargeria_rapax,growth_vol_b,44,0.0076905376428148976,0.9604846939192258,sqrt,Hargeria rapax,hargeria rapax,Malacostraca,NA,NA,hargeria,italic(Hargeria rapax),Positive,0.9834426628709246
Hargeria_rapax,protein_mg_cm2,44,-0.35110835660744527,0.019445132730964033,sqrt,Hargeria rapax,hargeria rapax,Malacostraca,NA,NA,hargeria,italic(Hargeria rapax),Negative,0.36151808252358564
Hargeria_rapax,zoox_cells_cm2,44,-0.06040167381432869,0.6969203522482714,sqrt,Hargeria rapax,hargeria rapax,Malacostraca,NA,NA,hargeria,italic(Hargeria rapax),Negative,0.9262631721598403
Harpiliopsis_beaupresii,afdw_mg_cm2,44,0.12856162641767255,0.40558361067966453,sqrt,Harpiliopsis beaupresii,harpiliopsis beaupresii,Malacostraca,NA,NA,harpiliopsis,italic(Harpiliopsis beaupresii),Positive,0.8613491303578161
Harpiliopsis_beaupresii,carb_mg_cm2,44,-0.03166345246854168,0.838325224801093,sqrt,Harpiliopsis beaupresii,harpiliopsis beaupresii,Malacostraca,NA,NA,harpiliopsis,italic(Harpiliopsis beaupresii),Negative,0.9329028830380054
Harpiliopsis_beaupresii,growth_vol_b,44,0.2303723393684905,0.13246727740568723,sqrt,Harpiliopsis beaupresii,harpiliopsis beaupresii,Malacostraca,NA,NA,harpiliopsis,italic(Harpiliopsis beaupresii),Positive,0.6970104741008114
Harpiliopsis_beaupresii,protein_mg_cm2,44,-0.07223883128905607,0.6412204470704789,sqrt,Harpiliopsis beaupresii,harpiliopsis beaupresii,Malacostraca,NA,NA,harpiliopsis,italic(Harpiliopsis beaupresii),Negative,0.9091931712193357
Harpiliopsis_beaupresii,zoox_cells_cm2,44,0.26157930552460806,0.08631304702953506,sqrt,Harpiliopsis beaupresii,harpiliopsis beaupresii,Malacostraca,NA,NA,harpiliopsis,italic(Harpiliopsis beaupresii),Positive,0.6277035606128682
Harpiliopsis_spinigera,afdw_mg_cm2,44,0.11607262746899165,0.45306498841362075,sqrt,Harpiliopsis spinigera,harpiliopsis spinigera,Malacostraca,NA,NA,harpiliopsis,italic(Harpiliopsis spinigera),Positive,0.8783913040672239
Harpiliopsis_spinigera,carb_mg_cm2,44,0.21134983080063552,0.1684531049363874,sqrt,Harpiliopsis spinigera,harpiliopsis spinigera,Malacostraca,NA,NA,harpiliopsis,italic(Harpiliopsis spinigera),Positive,0.7056641937021072
Harpiliopsis_spinigera,growth_vol_b,44,0.35433292689406154,0.018282380929673513,sqrt,Harpiliopsis spinigera,harpiliopsis spinigera,Malacostraca,NA,NA,harpiliopsis,italic(Harpiliopsis spinigera),Positive,0.36151808252358564
Harpiliopsis_spinigera,protein_mg_cm2,44,0.20558759637337756,0.18063343277123933,sqrt,Harpiliopsis spinigera,harpiliopsis spinigera,Malacostraca,NA,NA,harpiliopsis,italic(Harpiliopsis spinigera),Positive,0.7056641937021072
Harpiliopsis_spinigera,zoox_cells_cm2,44,0.07462913485161686,0.6301932843808609,sqrt,Harpiliopsis spinigera,harpiliopsis spinigera,Malacostraca,NA,NA,harpiliopsis,italic(Harpiliopsis spinigera),Positive,0.9091931712193357
Luniella_pugil,afdw_mg_cm2,44,-0.2419489483268896,0.1135774536995658,sqrt,Luniella pugil,luniella pugil,Malacostraca,NA,NA,luniella,italic(Luniella pugil),Negative,0.6774923334293976
Luniella_pugil,carb_mg_cm2,44,-0.3093455319057876,0.04102129705290325,sqrt,Luniella pugil,luniella pugil,Malacostraca,NA,NA,luniella,italic(Luniella pugil),Negative,0.4538363952729345
Luniella_pugil,growth_vol_b,44,-0.09635857827319821,0.5337969543599855,sqrt,Luniella pugil,luniella pugil,Malacostraca,NA,NA,luniella,italic(Luniella pugil),Negative,0.9091931712193357
Luniella_pugil,protein_mg_cm2,44,-0.3182854274721388,0.03524006680590934,sqrt,Luniella pugil,luniella pugil,Malacostraca,NA,NA,luniella,italic(Luniella pugil),Negative,0.44637417954151826
Luniella_pugil,zoox_cells_cm2,44,-0.18444327409298555,0.2307018276769523,sqrt,Luniella pugil,luniella pugil,Malacostraca,NA,NA,luniella,italic(Luniella pugil),Negative,0.7212542870076909
Macteola_interrupta,afdw_mg_cm2,44,-0.0814270060112367,0.599270233342156,sqrt,Macteola interrupta,macteola interrupta,Gastropoda,NA,NA,macteola,italic(Macteola interrupta),Negative,0.9091931712193357
Macteola_interrupta,carb_mg_cm2,44,-0.18406763587020725,0.23166952852240816,sqrt,Macteola interrupta,macteola interrupta,Gastropoda,NA,NA,macteola,italic(Macteola interrupta),Negative,0.7212542870076909
Macteola_interrupta,growth_vol_b,44,-0.1502169902412529,0.33041486617725424,sqrt,Macteola interrupta,macteola interrupta,Gastropoda,NA,NA,macteola,italic(Macteola interrupta),Negative,0.8370509943157107
Macteola_interrupta,protein_mg_cm2,44,-0.06709647944609612,0.6652013573376203,sqrt,Macteola interrupta,macteola interrupta,Gastropoda,NA,NA,macteola,italic(Macteola interrupta),Negative,0.9262631721598403
Macteola_interrupta,zoox_cells_cm2,44,-0.012559800340110866,0.9355079708340062,sqrt,Macteola interrupta,macteola interrupta,Gastropoda,NA,NA,macteola,italic(Macteola interrupta),Negative,0.9834426628709246
Menaethius_monoceros,afdw_mg_cm2,44,-0.30360816415625375,0.04512355977750572,sqrt,Menaethius monoceros,menaethius monoceros,Malacostraca,NA,NA,menaethius,italic(Menaethius monoceros),Negative,0.4538363952729345
Menaethius_monoceros,carb_mg_cm2,44,-0.30325894548292104,0.04538363952729345,sqrt,Menaethius monoceros,menaethius monoceros,Malacostraca,NA,NA,menaethius,italic(Menaethius monoceros),Negative,0.4538363952729345
Menaethius_monoceros,growth_vol_b,44,0.08101879354466394,0.6011083538786595,sqrt,Menaethius monoceros,menaethius monoceros,Malacostraca,NA,NA,menaethius,italic(Menaethius monoceros),Positive,0.9091931712193357
Menaethius_monoceros,protein_mg_cm2,44,-0.3038223769560666,0.04496462539904374,sqrt,Menaethius monoceros,menaethius monoceros,Malacostraca,NA,NA,menaethius,italic(Menaethius monoceros),Negative,0.4538363952729345
Menaethius_monoceros,zoox_cells_cm2,44,0.045362391972811056,0.7699898467317364,sqrt,Menaethius monoceros,menaethius monoceros,Malacostraca,NA,NA,menaethius,italic(Menaethius monoceros),Positive,0.9262631721598403
Mitrella_moleculina,afdw_mg_cm2,44,-0.18649235709583972,0.2254718375750972,sqrt,Mitrella moleculina,mitrella moleculina,Gastropoda,NA,NA,mitrella,italic(Mitrella moleculina),Negative,0.7212542870076909
Mitrella_moleculina,carb_mg_cm2,44,-0.14283488192420288,0.3549980316835861,sqrt,Mitrella moleculina,mitrella moleculina,Gastropoda,NA,NA,mitrella,italic(Mitrella moleculina),Negative,0.850067222643891
Mitrella_moleculina,growth_vol_b,44,-0.08758254909416964,0.5718559307191478,sqrt,Mitrella moleculina,mitrella moleculina,Gastropoda,NA,NA,mitrella,italic(Mitrella moleculina),Negative,0.9091931712193357
Mitrella_moleculina,protein_mg_cm2,44,-0.13582898759567372,0.3793286789268816,sqrt,Mitrella moleculina,mitrella moleculina,Gastropoda,NA,NA,mitrella,italic(Mitrella moleculina),Negative,0.8613491303578161
Mitrella_moleculina,zoox_cells_cm2,44,-0.1277293946659589,0.40865550671137685,sqrt,Mitrella moleculina,mitrella moleculina,Gastropoda,NA,NA,mitrella,italic(Mitrella moleculina),Negative,0.8613491303578161
Morula_zebrina,afdw_mg_cm2,44,0.03806177304120887,0.8062289745022966,sqrt,Morula zebrina,morula zebrina,Gastropoda,NA,NA,morula,italic(Morula zebrina),Positive,0.9262631721598403
Morula_zebrina,carb_mg_cm2,44,-0.07550443606869495,0.6261748826351905,sqrt,Morula zebrina,morula zebrina,Gastropoda,NA,NA,morula,italic(Morula zebrina),Negative,0.9091931712193357
Morula_zebrina,growth_vol_b,44,-0.17143695863855957,0.2658334447053033,sqrt,Morula zebrina,morula zebrina,Gastropoda,NA,NA,morula,italic(Morula zebrina),Negative,0.7538560372239944
Morula_zebrina,protein_mg_cm2,44,0.07717857208489566,0.6185189280864625,sqrt,Morula zebrina,morula zebrina,Gastropoda,NA,NA,morula,italic(Morula zebrina),Positive,0.9091931712193357
Morula_zebrina,zoox_cells_cm2,44,-0.07328357746754463,0.636391159248705,sqrt,Morula zebrina,morula zebrina,Gastropoda,NA,NA,morula,italic(Morula zebrina),Negative,0.9091931712193357
Paragobiodon_modestus,afdw_mg_cm2,44,-0.007026601635135503,0.9638937600640034,sqrt,Paragobiodon modestus,paragobiodon modestus,Actinopterygii,NA,NA,paragobiodon,italic(Paragobiodon modestus),Negative,0.9834426628709246
Paragobiodon_modestus,carb_mg_cm2,44,0.046677911901192866,0.7635085607390995,sqrt,Paragobiodon modestus,paragobiodon modestus,Actinopterygii,NA,NA,paragobiodon,italic(Paragobiodon modestus),Positive,0.9262631721598403
Paragobiodon_modestus,growth_vol_b,44,-0.0796067666432032,0.6074853337757253,sqrt,Paragobiodon modestus,paragobiodon modestus,Actinopterygii,NA,NA,paragobiodon,italic(Paragobiodon modestus),Negative,0.9091931712193357
Paragobiodon_modestus,protein_mg_cm2,44,0.049224062120264575,0.7510098516672302,sqrt,Paragobiodon modestus,paragobiodon modestus,Actinopterygii,NA,NA,paragobiodon,italic(Paragobiodon modestus),Positive,0.9262631721598403
Paragobiodon_modestus,zoox_cells_cm2,44,-0.059377920496491376,0.7018177353732957,sqrt,Paragobiodon modestus,paragobiodon modestus,Actinopterygii,NA,NA,paragobiodon,italic(Paragobiodon modestus),Negative,0.9262631721598403
Pascula_muricata,afdw_mg_cm2,44,-0.26211802152784874,0.08564409681618002,sqrt,Pascula muricata,pascula muricata,Gastropoda,NA,NA,pascula,italic(Pascula muricata),Negative,0.6277035606128682
Pascula_muricata,carb_mg_cm2,44,-0.1419776388330717,0.35792304111321727,sqrt,Pascula muricata,pascula muricata,Gastropoda,NA,NA,pascula,italic(Pascula muricata),Negative,0.850067222643891
Pascula_muricata,growth_vol_b,44,0.10923030417920618,0.4803066446786656,sqrt,Pascula muricata,pascula muricata,Gastropoda,NA,NA,pascula,italic(Pascula muricata),Positive,0.8953468203658107
Pascula_muricata,protein_mg_cm2,44,-0.09909399988467545,0.5221918767114972,sqrt,Pascula muricata,pascula muricata,Gastropoda,NA,NA,pascula,italic(Pascula muricata),Negative,0.9091931712193357
Pascula_muricata,zoox_cells_cm2,44,-0.1079235343173895,0.4856053824722515,sqrt,Pascula muricata,pascula muricata,Gastropoda,NA,NA,pascula,italic(Pascula muricata),Negative,0.8957769191235707
Periclimenes_watamuae,afdw_mg_cm2,44,0.19863504682338087,0.19615323964400225,sqrt,Periclimenes watamuae,periclimenes watamuae,Malacostraca,NA,NA,periclimenes,italic(Periclimenes watamuae),Positive,0.7212542870076909
Periclimenes_watamuae,carb_mg_cm2,44,0.39181759538974886,0.008531040703824773,sqrt,Periclimenes watamuae,periclimenes watamuae,Malacostraca,NA,NA,periclimenes,italic(Periclimenes watamuae),Positive,0.36151808252358564
Periclimenes_watamuae,growth_vol_b,44,0.05796929832694167,0.7085757568123474,sqrt,Periclimenes watamuae,periclimenes watamuae,Malacostraca,NA,NA,periclimenes,italic(Periclimenes watamuae),Positive,0.9262631721598403
Periclimenes_watamuae,protein_mg_cm2,44,0.179166731221936,0.2445498719017424,sqrt,Periclimenes watamuae,periclimenes watamuae,Malacostraca,NA,NA,periclimenes,italic(Periclimenes watamuae),Positive,0.7375313597036676
Periclimenes_watamuae,zoox_cells_cm2,44,0.17489039482293178,0.2561774736363867,sqrt,Periclimenes watamuae,periclimenes watamuae,Malacostraca,NA,NA,periclimenes,italic(Periclimenes watamuae),Positive,0.7488264613986688
Stomatolina_rubra,afdw_mg_cm2,44,0.09550509252768442,0.5374434036490374,sqrt,Stomatolina rubra,stomatolina rubra,Gastropoda,NA,NA,stomatolina,italic(Stomatolina rubra),Positive,0.9091931712193357
Stomatolina_rubra,carb_mg_cm2,44,-0.12561675918761123,0.4165132618659595,sqrt,Stomatolina rubra,stomatolina rubra,Gastropoda,NA,NA,stomatolina,italic(Stomatolina rubra),Negative,0.8613491303578161
Stomatolina_rubra,growth_vol_b,44,0.12425916058311043,0.42160773222777315,sqrt,Stomatolina rubra,stomatolina rubra,Gastropoda,NA,NA,stomatolina,italic(Stomatolina rubra),Positive,0.8613491303578161
Stomatolina_rubra,protein_mg_cm2,44,-0.0594637103330968,0.7014068761868502,sqrt,Stomatolina rubra,stomatolina rubra,Gastropoda,NA,NA,stomatolina,italic(Stomatolina rubra),Negative,0.9262631721598403
Stomatolina_rubra,zoox_cells_cm2,44,-0.017789157438641515,0.9087527675924452,sqrt,Stomatolina rubra,stomatolina rubra,Gastropoda,NA,NA,stomatolina,italic(Stomatolina rubra),Negative,0.9754973211444328
Strigatella_assimilis,afdw_mg_cm2,44,0.0937520332325559,0.5449708263645141,sqrt,Strigatella assimilis,strigatella assimilis,Gastropoda,NA,NA,strigatella,italic(Strigatella assimilis),Positive,0.9091931712193357
Strigatella_assimilis,carb_mg_cm2,44,-0.048136086853288046,0.7563430814364844,sqrt,Strigatella assimilis,strigatella assimilis,Gastropoda,NA,NA,strigatella,italic(Strigatella assimilis),Negative,0.9262631721598403
Strigatella_assimilis,growth_vol_b,44,-0.1754023824692543,0.2547661832109373,sqrt,Strigatella assimilis,strigatella assimilis,Gastropoda,NA,NA,strigatella,italic(Strigatella assimilis),Negative,0.7488264613986688
Strigatella_assimilis,protein_mg_cm2,44,-0.1095118764793123,0.4791689062989948,sqrt,Strigatella assimilis,strigatella assimilis,Gastropoda,NA,NA,strigatella,italic(Strigatella assimilis),Negative,0.8953468203658107
Strigatella_assimilis,zoox_cells_cm2,44,0.08744072440801577,0.5724810409899455,sqrt,Strigatella assimilis,strigatella assimilis,Gastropoda,NA,NA,strigatella,italic(Strigatella assimilis),Positive,0.9091931712193357
Synalpheus_charon,afdw_mg_cm2,44,0.17335454000186185,0.26044239830416877,sqrt,Synalpheus charon,synalpheus charon,Malacostraca,NA,NA,synalpheus,italic(Synalpheus charon),Positive,0.7497584193604858
Synalpheus_charon,carb_mg_cm2,44,0.013659527308272012,0.9298745660776053,sqrt,Synalpheus charon,synalpheus charon,Malacostraca,NA,NA,synalpheus,italic(Synalpheus charon),Positive,0.9834426628709246
Synalpheus_charon,growth_vol_b,44,-0.3341409276915564,0.026638174501737888,sqrt,Synalpheus charon,synalpheus charon,Malacostraca,NA,NA,synalpheus,italic(Synalpheus charon),Negative,0.36151808252358564
Synalpheus_charon,protein_mg_cm2,44,-0.06730300404182632,0.6642316537503898,sqrt,Synalpheus charon,synalpheus charon,Malacostraca,NA,NA,synalpheus,italic(Synalpheus charon),Negative,0.9262631721598403
Synalpheus_charon,zoox_cells_cm2,44,0.3465625118490581,0.021189595110414197,sqrt,Synalpheus charon,synalpheus charon,Malacostraca,NA,NA,synalpheus,italic(Synalpheus charon),Positive,0.36151808252358564
Trapezia_serenei,afdw_mg_cm2,44,0.07448092896887085,0.6308747289054786,sqrt,Trapezia serenei,trapezia serenei,Malacostraca,NA,NA,trapezia,italic(Trapezia serenei),Positive,0.9091931712193357
Trapezia_serenei,carb_mg_cm2,44,-0.07941846650648572,0.608337926719632,sqrt,Trapezia serenei,trapezia serenei,Malacostraca,NA,NA,trapezia,italic(Trapezia serenei),Negative,0.9091931712193357
Trapezia_serenei,growth_vol_b,44,-0.18500616295996275,0.22925692996794486,sqrt,Trapezia serenei,trapezia serenei,Malacostraca,NA,NA,trapezia,italic(Trapezia serenei),Negative,0.7212542870076909
Trapezia_serenei,protein_mg_cm2,44,-0.15245186874195943,0.3231872531726593,sqrt,Trapezia serenei,trapezia serenei,Malacostraca,NA,NA,trapezia,italic(Trapezia serenei),Negative,0.8364153019719142
Trapezia_serenei,zoox_cells_cm2,44,0.33677757559314414,0.02539337674030911,sqrt,Trapezia serenei,trapezia serenei,Malacostraca,NA,NA,trapezia,italic(Trapezia serenei),Positive,0.36151808252358564
Trapezia_tigrina,afdw_mg_cm2,44,-0.031399347388888645,0.8396560361918383,sqrt,Trapezia tigrina,trapezia tigrina,Malacostraca,NA,NA,trapezia,italic(Trapezia tigrina),Negative,0.9329028830380054
Trapezia_tigrina,carb_mg_cm2,44,-0.10486862734621082,0.4981105025243179,sqrt,Trapezia tigrina,trapezia tigrina,Malacostraca,NA,NA,trapezia,italic(Trapezia tigrina),Negative,0.9013428140916229
Trapezia_tigrina,growth_vol_b,44,0.10965884471724124,0.4785756210633444,sqrt,Trapezia tigrina,trapezia tigrina,Malacostraca,NA,NA,trapezia,italic(Trapezia tigrina),Positive,0.8953468203658107
Trapezia_tigrina,protein_mg_cm2,44,0.012068524088825808,0.9380255796192114,sqrt,Trapezia tigrina,trapezia tigrina,Malacostraca,NA,NA,trapezia,italic(Trapezia tigrina),Positive,0.9834426628709246
Trapezia_tigrina,zoox_cells_cm2,44,-0.27709632918882116,0.06861050757576859,sqrt,Trapezia tigrina,trapezia tigrina,Malacostraca,NA,NA,trapezia,italic(Trapezia tigrina),Negative,0.5667824538867839
Vexillum_interruptum,afdw_mg_cm2,44,0.14795963586498612,0.3378166605847819,sqrt,Vexillum interruptum,vexillum interruptum,Gastropoda,NA,NA,vexillum,italic(Vexillum interruptum),Positive,0.8445416514619547
Vexillum_interruptum,carb_mg_cm2,44,-0.061287404398742903,0.6926930268278686,sqrt,Vexillum interruptum,vexillum interruptum,Gastropoda,NA,NA,vexillum,italic(Vexillum interruptum),Negative,0.9262631721598403
Vexillum_interruptum,growth_vol_b,44,-0.08611244861552529,0.5783507074782741,sqrt,Vexillum interruptum,vexillum interruptum,Gastropoda,NA,NA,vexillum,italic(Vexillum interruptum),Negative,0.9091931712193357
Vexillum_interruptum,protein_mg_cm2,44,0.09113723147096746,0.5562913515187446,sqrt,Vexillum interruptum,vexillum interruptum,Gastropoda,NA,NA,vexillum,italic(Vexillum interruptum),Positive,0.9091931712193357
Vexillum_interruptum,zoox_cells_cm2,44,0.125359200213111,0.4174770674094509,sqrt,Vexillum interruptum,vexillum interruptum,Gastropoda,NA,NA,vexillum,italic(Vexillum interruptum),Positive,0.8613491303578161
Xanthias_lamarckii,afdw_mg_cm2,44,-0.07233291072340554,0.6407849656349188,sqrt,Xanthias lamarckii,xanthias lamarckii,Malacostraca,NA,NA,xanthias,italic(Xanthias lamarckii),Negative,0.9091931712193357
Xanthias_lamarckii,carb_mg_cm2,44,-0.22733720855870565,0.13778713155675162,sqrt,Xanthias lamarckii,xanthias lamarckii,Malacostraca,NA,NA,xanthias,italic(Xanthias lamarckii),Negative,0.6970104741008114
Xanthias_lamarckii,growth_vol_b,44,-0.2064573923656755,0.17875554431434887,sqrt,Xanthias lamarckii,xanthias lamarckii,Malacostraca,NA,NA,xanthias,italic(Xanthias lamarckii),Negative,0.7056641937021072
Xanthias_lamarckii,protein_mg_cm2,44,-0.18319460561054157,0.23392930595894,sqrt,Xanthias lamarckii,xanthias lamarckii,Malacostraca,NA,NA,xanthias,italic(Xanthias lamarckii),Negative,0.7212542870076909
Xanthias_lamarckii,zoox_cells_cm2,44,-0.0744037554402667,0.6312296894525962,sqrt,Xanthias lamarckii,xanthias lamarckii,Malacostraca,NA,NA,xanthias,italic(Xanthias lamarckii),Negative,0.9091931712193357
Zafra_hahajimana,afdw_mg_cm2,44,-0.009589460038928136,0.9507384773810239,sqrt,Zafra hahajimana,zafra hahajimana,Gastropoda,NA,NA,zafra,italic(Zafra hahajimana),Negative,0.9834426628709246
Zafra_hahajimana,carb_mg_cm2,44,-0.03137639224051623,0.8397717268857493,sqrt,Zafra hahajimana,zafra hahajimana,Gastropoda,NA,NA,zafra,italic(Zafra hahajimana),Negative,0.9329028830380054
Zafra_hahajimana,growth_vol_b,44,-0.039623902168892486,0.7984382067819826,sqrt,Zafra hahajimana,zafra hahajimana,Gastropoda,NA,NA,zafra,italic(Zafra hahajimana),Negative,0.9262631721598403
Zafra_hahajimana,protein_mg_cm2,44,0.04041591938527653,0.7944955257333987,sqrt,Zafra hahajimana,zafra hahajimana,Gastropoda,NA,NA,zafra,italic(Zafra hahajimana),Positive,0.9262631721598403
Zafra_hahajimana,zoox_cells_cm2,44,0.2567418194183852,0.09250368261663322,sqrt,Zafra hahajimana,zafra hahajimana,Gastropoda,NA,NA,zafra,italic(Zafra hahajimana),Positive,0.6277035606128682
